customer_id,churn_probability,reason_1,reason_2,reason_3,segment_name,subscription_length_months,customer_satisfaction_score,daily_watch_time_hours,engagement_rate,subscription_plan,support_queries_logged,age,monthly_income_usd,promotional_offers_used,number_of_profiles_created,device_used_most_often_desktop,device_used_most_often_laptop,device_used_most_often_mobile,device_used_most_often_smart_tv,device_used_most_often_tablet,genre_preference_action,genre_preference_comedy,genre_preference_documentary,genre_preference_drama,genre_preference_romance,genre_preference_sci_fi,genre_preference_thriller,region_africa,region_asia,region_europe,region_north_america,region_south_america,payment_history_delayed,payment_history_on_time,churn_status
C00597,0.2012986454480112,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,3,7,4.39,9,1,6,55,9651,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C00598,0.7083536364129036,Low engagement rate (2/10) increased churn risk,Many promotional offers used (5) decreased churn risk,Short subscription history (1 months) increased churn risk,High-Risk Disengaged,1,4,4.08,2,2,5,18,4197,5,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
C00599,0.63784494831378,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,1,7,0.97,9,3,8,29,8992,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C00600,0.1417055617546868,High satisfaction score (10/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Few support queries (1) decreased churn risk,High-Risk Disengaged,12,10,4.59,2,2,1,25,6944,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
C00601,0.4487317460129736,Many promotional offers used (5) decreased churn risk,Low engagement rate (3/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low-Satisfaction At-Risk,1,3,2.7,3,3,3,47,7139,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
C00602,0.8617047032905191,Low engagement rate (1/10) increased churn risk,High satisfaction score (7/10) decreased churn risk,Low daily watch time (1.4 hours) increased churn risk,High-Risk Disengaged,12,7,1.35,1,2,7,69,6224,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
C00603,0.6150686113616464,Low engagement rate (1/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,12,3,2.67,1,2,3,21,6574,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
C00604,0.1113476940422094,High satisfaction score (9/10) decreased churn risk,Frequent support queries (8) increased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,12,9,1.61,7,1,8,62,4425,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
C00605,0.1596477971623972,High engagement rate (10/10) decreased churn risk,High daily watch time (4.4 hours) decreased churn risk,Short subscription history (3 months) increased churn risk,Engaged but Payment-Fragile,3,6,4.38,10,3,6,42,1669,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00606,0.0698637375829961,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,Frequent support queries (8) increased churn risk,Engaged but Payment-Fragile,24,5,4.72,9,2,8,29,8797,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
C00607,0.6375169314857545,Many promotional offers used (4) decreased churn risk,Frequent support queries (7) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,6,6,2.7,5,2,7,28,6859,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
C00608,0.8219582800103699,Low engagement rate (1/10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Many promotional offers used (5) decreased churn risk,High-Risk Disengaged,6,2,2.73,1,2,3,18,3173,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
C00609,0.9052255420988146,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Low-Satisfaction At-Risk,6,1,1.38,10,2,8,29,6021,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
C00610,0.296141990735082,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,3,1,3.97,10,3,4,30,3071,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
C00611,0.0100411553347417,High satisfaction score (10/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Few support queries (2) decreased churn risk,Engaged but Payment-Fragile,12,10,3.11,9,1,2,48,2030,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
C00612,0.1936347265551081,Long subscription history (24 months) decreased churn risk,Frequent support queries (8) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low-Satisfaction At-Risk,24,3,4.51,5,3,8,46,9028,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
C00613,0.6642848048279149,Low engagement rate (1/10) increased churn risk,Frequent support queries (9) increased churn risk,Many promotional offers used (5) decreased churn risk,Satisfied Loyal,3,7,3.95,1,3,9,57,4712,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
C00614,0.8807722013452627,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,Low engagement rate (3/10) increased churn risk,Low-Satisfaction At-Risk,24,3,0.66,3,2,5,36,8350,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C00615,0.1777813525516315,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,Engaged but Payment-Fragile,24,1,1.59,9,3,1,58,9727,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00616,0.879694795611418,Low satisfaction score (1/10) increased churn risk,Frequent support queries (8) increased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,3,1,2.43,6,2,8,63,6442,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
C00617,0.1818128182079813,Short subscription history (1 months) increased churn risk,High daily watch time (4.5 hours) decreased churn risk,High engagement rate (7/10) decreased churn risk,Satisfied Loyal,1,6,4.5,7,2,4,59,8981,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00618,0.2095461932383548,High engagement rate (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Low daily watch time (0.7 hours) increased churn risk,Low-Satisfaction At-Risk,1,5,0.66,10,3,0,40,3833,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00619,0.0223969650430249,High satisfaction score (10/10) decreased churn risk,Few support queries (1) decreased churn risk,High daily watch time (4.7 hours) decreased churn risk,Engaged but Payment-Fragile,1,10,4.73,7,2,1,57,4077,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00620,0.0095209976189264,Few support queries (0) decreased churn risk,Long subscription history (24 months) decreased churn risk,High daily watch time (4.8 hours) decreased churn risk,Satisfied Loyal,24,7,4.76,6,1,0,47,942,1,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
C00621,0.4738321189536585,High daily watch time (4.9 hours) decreased churn risk,Few support queries (2) decreased churn risk,Few promotional offers used (1) increased churn risk,High-Risk Disengaged,12,4,4.86,5,1,2,30,3091,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00622,0.0155345227130886,High satisfaction score (10/10) decreased churn risk,Few support queries (1) decreased churn risk,High daily watch time (4.6 hours) decreased churn risk,High-Risk Disengaged,12,10,4.59,4,2,1,49,7392,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00623,0.6543109057907438,High satisfaction score (8/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Low daily watch time (1.1 hours) increased churn risk,Satisfied Loyal,12,8,1.05,5,2,6,45,9704,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C00624,0.3830757737489065,High engagement rate (9/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,1,6,3.22,9,2,4,18,9529,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
C00625,0.5591088568801077,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,6,4,2.73,9,3,4,32,3407,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
C00626,0.0455176713095874,Many promotional offers used (5) decreased churn risk,Few support queries (2) decreased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,6,6,3.86,8,1,2,31,3496,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00627,0.4103957248035147,Few support queries (1) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,12,3,2.57,7,3,1,64,1015,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00628,0.8142537509167945,Many promotional offers used (5) decreased churn risk,Frequent support queries (8) increased churn risk,Low daily watch time (0.9 hours) increased churn risk,Low-Satisfaction At-Risk,6,5,0.87,4,1,8,43,1010,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
C00629,0.0896927648698175,High satisfaction score (9/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Frequent support queries (9) increased churn risk,Satisfied Loyal,24,9,2.73,6,2,9,27,6869,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00630,0.5524734061698079,High satisfaction score (9/10) decreased churn risk,Frequent support queries (10) increased churn risk,Low engagement rate (3/10) increased churn risk,Satisfied Loyal,12,9,0.92,3,3,10,46,1241,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00631,0.92041074685709,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Low engagement rate (3/10) increased churn risk,High-Risk Disengaged,24,1,2.4,3,2,5,66,3925,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
C00632,0.9693086375537908,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Few promotional offers used (1) increased churn risk,Engaged but Payment-Fragile,1,3,1.64,7,2,7,57,1709,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
C00633,0.5287131187881835,Low satisfaction score (2/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Low-Satisfaction At-Risk,1,2,2.82,9,2,3,43,9580,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00634,0.0365486194267153,High engagement rate (10/10) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Support queries logged (3) decreased churn risk,Engaged but Payment-Fragile,6,7,3.86,10,2,3,19,9499,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00635,0.2126095821892915,High engagement rate (10/10) decreased churn risk,Short subscription history (3 months) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,3,5,3.14,10,1,4,57,8838,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
C00636,0.9869259209444596,Low engagement rate (1/10) increased churn risk,Frequent support queries (9) increased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,4,2.11,1,1,9,62,3942,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
C00637,0.9482698041363224,Low engagement rate (2/10) increased churn risk,Few promotional offers used (1) increased churn risk,Frequent support queries (7) increased churn risk,High-Risk Disengaged,6,6,2.46,2,1,7,30,1851,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
C00638,0.0060839192296517,High engagement rate (10/10) decreased churn risk,Few support queries (0) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Engaged but Payment-Fragile,6,8,4.92,10,1,0,48,4753,3,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00639,0.5161198718235562,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,24,1,3.47,8,3,6,39,6514,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00640,0.9666197516517278,Low engagement rate (2/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Low-Satisfaction At-Risk,1,3,2.5,2,1,4,41,8649,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
C00641,0.145882658300651,Low satisfaction score (1/10) increased churn risk,Few support queries (0) decreased churn risk,Long subscription history (24 months) decreased churn risk,High-Risk Disengaged,24,1,3.07,5,1,0,68,4541,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00642,0.9807302450074844,Frequent support queries (10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,3,1.27,7,3,10,58,9209,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
C00643,0.0176044005048688,High satisfaction score (10/10) decreased churn risk,Few support queries (2) decreased churn risk,Low engagement rate (4/10) increased churn risk,Satisfied Loyal,12,10,3.26,4,1,2,34,2786,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
C00644,0.2980108632611644,Long subscription history (24 months) decreased churn risk,Frequent support queries (9) increased churn risk,Many promotional offers used (5) decreased churn risk,High-Risk Disengaged,24,5,2.42,5,2,9,50,9248,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00645,0.5430043528419845,Few support queries (2) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,Few promotional offers used (1) increased churn risk,Low-Satisfaction At-Risk,6,4,0.92,7,3,2,59,9659,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
C00646,0.6052395406348051,High satisfaction score (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Low daily watch time (0.7 hours) increased churn risk,High-Risk Disengaged,6,10,0.71,5,2,4,20,4740,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00647,0.0238952441067235,High satisfaction score (10/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,High daily watch time (4.6 hours) decreased churn risk,High-Risk Disengaged,6,10,4.59,4,1,3,55,8163,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00648,0.0240865399849344,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Frequent support queries (8) increased churn risk,Engaged but Payment-Fragile,24,8,4.12,8,3,8,21,1572,4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00649,0.5382294184419468,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Engaged but Payment-Fragile,24,3,1.74,9,1,7,44,718,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00650,0.431193729676797,High satisfaction score (8/10) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,Low engagement rate (4/10) increased churn risk,Satisfied Loyal,6,8,0.89,4,1,5,62,1384,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
C00651,0.4172861421500462,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,24,7,3.09,4,1,7,36,774,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
C00652,0.8008778215939956,Frequent support queries (10) increased churn risk,Short subscription history (3 months) increased churn risk,Low engagement rate (4/10) increased churn risk,Satisfied Loyal,3,6,3.01,4,2,10,19,7354,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
C00653,0.9655596250505604,Low engagement rate (3/10) increased churn risk,Low daily watch time (1.2 hours) increased churn risk,Few promotional offers used (1) increased churn risk,High-Risk Disengaged,6,5,1.25,3,3,6,66,5024,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00654,0.7163988808827381,Low engagement rate (2/10) increased churn risk,Few support queries (1) decreased churn risk,Few promotional offers used (1) increased churn risk,Low-Satisfaction At-Risk,6,4,1.88,2,2,1,36,1280,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C00655,0.9239099709476865,Low engagement rate (1/10) increased churn risk,Few promotional offers used (0) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,12,4,3.57,1,2,4,23,7917,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00656,0.9145815060086322,Low engagement rate (2/10) increased churn risk,Short subscription history (3 months) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,3,5,2.37,2,1,5,54,7748,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
C00657,0.179239789169968,Low engagement rate (3/10) increased churn risk,Few support queries (2) decreased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,3,6,3.97,3,2,2,63,650,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
C00658,0.0344138561717965,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Few promotional offers used (1) increased churn risk,Satisfied Loyal,24,8,2.94,6,2,4,25,898,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C00659,0.8882088392454914,Frequent support queries (9) increased churn risk,High daily watch time (4.7 hours) decreased churn risk,Short subscription history (1 months) increased churn risk,High-Risk Disengaged,1,4,4.73,5,3,9,27,3723,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00660,0.9535459806713654,Frequent support queries (9) increased churn risk,Low daily watch time (0.7 hours) increased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,6,5,0.74,4,3,9,37,7081,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
C00661,0.1938784962627945,High satisfaction score (8/10) decreased churn risk,Low engagement rate (3/10) increased churn risk,High daily watch time (4.7 hours) decreased churn risk,High-Risk Disengaged,12,8,4.67,3,2,3,43,8683,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00662,0.4180749700528798,High satisfaction score (10/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Support queries logged (3) decreased churn risk,High-Risk Disengaged,6,10,3.56,2,1,3,26,5307,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
C00663,0.3413869492843849,Few promotional offers used (0) increased churn risk,High daily watch time (4.5 hours) decreased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,5,4.54,7,1,3,64,4552,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00664,0.2521475594510446,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Low engagement rate (3/10) increased churn risk,Low-Satisfaction At-Risk,24,1,4.77,3,1,4,56,811,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C00665,0.3313705741025585,Low satisfaction score (1/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low-Satisfaction At-Risk,3,1,3.74,9,3,8,31,5338,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C00666,0.0174473152716318,High satisfaction score (10/10) decreased churn risk,Few support queries (0) decreased churn risk,High daily watch time (4.1 hours) decreased churn risk,Engaged but Payment-Fragile,6,10,4.09,7,1,0,20,573,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
C00667,0.5909174438603371,High engagement rate (10/10) decreased churn risk,Frequent support queries (9) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low-Satisfaction At-Risk,3,3,2.2,10,1,9,48,2980,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00668,0.1423889667920817,Few support queries (0) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low engagement rate (3/10) increased churn risk,High-Risk Disengaged,24,7,0.68,3,2,0,40,709,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00669,0.3445852288266197,High satisfaction score (8/10) decreased churn risk,Few support queries (2) decreased churn risk,Low daily watch time (0.8 hours) increased churn risk,High-Risk Disengaged,6,8,0.76,5,2,2,37,9198,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
